entry_time,ticker,direction,influence_score,net_return,pnl,relevance_score,signal_sense,signal_reason,tweet_text
2025-08-11 09:06:02,IEF,LONG,0.005,-0.0395,-3.44,0.5,GOOD,sentiment_analysis,"The Press Conference on Crime and “Beautification” will be held tomorrow, at 10:00 A.M. EST, in the Press Briefing Room, and it will not only involve ending the Crime, Murder, and Death in our Nation’"
2025-08-11 09:04:34,TLT,LONG,0.005,-0.1275,-11.09,0.2,MARGINAL,sentiment_analysis,"The Press Conference on Crime and “Beautification” will be held tomorrow, at 10:00 A.M. EST, in the Press Briefing Room, and it will not only involve ending the Crime, Murder, and Death in our Nation’"
2025-08-11 09:30:04,SHY,LONG,0.005,-0.0073,-0.63,0.2,MARGINAL,sentiment_analysis,"The Press Conference on Crime and “Beautification” will be held tomorrow, at 10:00 A.M. EST, in the Press Briefing Room, and it will not only involve ending the Crime, Murder, and Death in our Nation’"
2025-08-11 09:23:40,UUP,LONG,0.005,0.1712,11.92,0.3,MARGINAL,sentiment_analysis,"The Press Conference on Crime and “Beautification” will be held tomorrow, at 10:00 A.M. EST, in the Press Briefing Room, and it will not only involve ending the Crime, Murder, and Death in our Nation’"
2025-08-11 11:24:24,UUP,LONG,0.005,-0.6752,-176.3,0.3,MARGINAL,sentiment_analysis,"The Press Conference on Crime and “Beautification” will be held tomorrow, at 10:00 A.M. EST, in the Press Briefing Room, and it will not only involve ending the Crime, Murder, and Death in our Nation’"
2025-08-11 10:57:55,SPY,LONG,0.005,0.7067,736.87,0.2,MARGINAL,sentiment_analysis,"Crooked Nancy Pelosi, and her very “interesting” husband, beat every Hedge Fund in 2024. In other words, these two very average “minds” beat ALL of the Super Geniuses on Wall Street, thousands of them"
2025-08-11 04:00:02,DIA,LONG,0.000667,0.5754,201.38,0.2,MARGINAL,sentiment_analysis,"Tariffs are having a huge positive impact on the Stock Market. Almost every day, new records are set. In addition, Hundreds of Billions of Dollars are pouring into our Country’s coffers. If a Radical "
2025-08-11 10:58:21,TLT,LONG,0.005,-0.7942,-208.88,0.2,MARGINAL,sentiment_analysis,"The Press Conference on Crime and “Beautification” will be held tomorrow, at 10:00 A.M. EST, in the Press Briefing Room, and it will not only involve ending the Crime, Murder, and Death in our Nation’"
2025-08-11 10:58:20,IEF,LONG,0.005,-0.15,-39.38,0.5,GOOD,sentiment_analysis,"The Press Conference on Crime and “Beautification” will be held tomorrow, at 10:00 A.M. EST, in the Press Briefing Room, and it will not only involve ending the Crime, Murder, and Death in our Nation’"
2025-08-12 13:49:36,UUP,LONG,0.00175,0.0015,0.51,0.3,MARGINAL,sentiment_analysis,"Jerome “Too Late” Powell must NOW lower the rate. Steve “Manouychin” really gave me a “beauty”when he pushed this loser. The damage he has done by always being Too Late is incalculable. Fortunately, t"
2025-08-11 11:07:37,SHY,LONG,0.005,0.0266,6.97,0.2,MARGINAL,sentiment_analysis,"The Press Conference on Crime and “Beautification” will be held tomorrow, at 10:00 A.M. EST, in the Press Briefing Room, and it will not only involve ending the Crime, Murder, and Death in our Nation’"
2025-08-05 09:04:53,USO,LONG,0.005,-4.66,-327.06,0.2,MARGINAL,sentiment_analysis,"Sydney Sweeney, a registered Republican, has the “HOTTEST” ad out there. It’s for American Eagle, and the jeans are “flying of the shelves.” Go get ‘em Sydney! On the other side of the ledger, Jaguar "
2025-08-13 11:42:27,USO,LONG,0.000667,1.5918,832.77,0.3,MARGINAL,sentiment_analysis,"Very unfair media is at work on my meeting with Putin. Constantly quoting fired losers and really dumb people like John Bolton, who just said that, even though the meeting is on American soil, “Putin "
2025-08-01 08:06:07,EWW,LONG,0.005,2.9659,782.0,0.7,GOOD,sentiment_analysis,"I have just concluded a telephone conversation with the President of Mexico, Claudia Sheinbaum, which was very successful in that, more and more, we are getting to know and understand each other. The "
2025-08-14 09:04:33,USO,LONG,0.000667,-0.7659,-271.24,0.3,MARGINAL,sentiment_analysis,"Very unfair media is at work on my meeting with Putin. Constantly quoting fired losers and really dumb people like John Bolton, who just said that, even though the meeting is on American soil, “Putin "
2025-08-18 14:09:14,SPY,LONG,0.005,-0.146,-154.73,0.2,MARGINAL,sentiment_analysis,"I’ve settled 6 Wars in 6 months, one of them a possible Nuclear disaster, and yet I have to read listen to the Wall Street Journal, and many other who truly don’t have a clue, tell me everything that "
2025-08-19 09:04:31,SPY,LONG,0.005,-0.5868,-207.0,0.2,MARGINAL,sentiment_analysis,"I’ve settled 6 Wars in 6 months, one of them a possible Nuclear disaster, and yet I have to read listen to the Wall Street Journal, and many other who truly don’t have a clue, tell me everything that "
2025-08-19 11:28:10,USO,LONG,0.005,0.5804,204.32,0.2,MARGINAL,sentiment_analysis,"STUPID AND UGLY WINDMILLS ARE KILLING NEW JERSEY. Energy prices up 28% this year, and not enough electricity to take care of state. STOP THE WINDMILLS!::"
2025-08-20 09:04:44,USO,LONG,0.000667,0.2958,10.41,0.2,MARGINAL,sentiment_analysis,"Congresswoman Mary Miller is a fantastic Representative of Illinois’ 15th Congressional District! A Third Generation Family Farmer, Mary is a strong and effective Voice for American Agriculture. In Co"
2025-08-20 13:52:09,USO,LONG,0.005,0.0286,10.07,0.2,MARGINAL,sentiment_analysis,Any State that has built and relied on WINDMILLS and SOLAR for power are seeing RECORD BREAKING INCREASES IN ELECTRICITY AND ENERGY COSTS. THE SCAM OF THE CENTURY! We will not approve wind or farmer d
2025-08-20 09:06:04,IEF,SHORT,-0.005,-0.0178,-2.09,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-08-20 09:04:47,TLT,SHORT,-0.005,-0.1332,-15.66,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-08-20 14:18:59,USO,LONG,0.005,0.6422,226.51,0.2,MARGINAL,sentiment_analysis,"Environmental Protection Agency Administrator, Lee Zeldin: “We want to power the great American comeback, which means clean air, land, and water for all Americans — but we can also help unleash energy"
2025-08-20 09:29:07,SHY,SHORT,-0.005,0.0064,0.75,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-08-21 04:00:15,TLT,SHORT,-0.005,-0.1564,-18.43,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-08-21 04:00:00,IEF,SHORT,-0.005,-0.1226,-14.44,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-08-21 04:01:04,USO,LONG,0.005,-0.4677,-22.58,0.2,MARGINAL,sentiment_analysis,"Environmental Protection Agency Administrator, Lee Zeldin: “We want to power the great American comeback, which means clean air, land, and water for all Americans — but we can also help unleash energy"
2025-08-21 04:02:30,SHY,SHORT,-0.005,-0.054,-6.36,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-08-13 09:30:00,UUP,LONG,0.00175,0.9803,49.55,0.3,MARGINAL,sentiment_analysis,"Jerome “Too Late” Powell must NOW lower the rate. Steve “Manouychin” really gave me a “beauty”when he pushed this loser. The damage he has done by always being Too Late is incalculable. Fortunately, t"
2025-08-21 09:04:42,DIA,LONG,0.00216,0.1544,54.56,0.4,GOOD,sentiment_analysis,"Big WIN for the Great State of Texas!!! Everything Passed, on our way to FIVE more Congressional seats and saving your Rights, your Freedoms, and your Country, itself. Texas never lets us down. Florid"
2025-08-21 09:05:38,USO,LONG,0.005,1.2386,219.02,0.2,MARGINAL,sentiment_analysis,"Environmental Protection Agency Administrator, Lee Zeldin: “We want to power the great American comeback, which means clean air, land, and water for all Americans — but we can also help unleash energy"
2025-08-22 04:00:20,USO,LONG,0.005,-0.1342,-23.77,0.6,GOOD,sentiment_analysis,"Dustin Burrows is a True Warrior for Republicans, and is doing a fantastic job as Speaker of the Texas House of Representatives! Thanks to Dustin’s strong and effective Leadership of the Texas House, "
2025-08-21 16:00:00,UUP,LONG,0.000667,0.0096,1.69,0.2,MARGINAL,sentiment_analysis,TOTAL VICTORY in the FAKE New York State Attorney General Letitia James Case! I greatly respect the fact that the Court had the Courage to throw out this unlawful and disgraceful Decision that was hur
2025-08-22 04:00:03,DIA,LONG,0.00216,1.6093,570.18,0.4,GOOD,sentiment_analysis,"Big WIN for the Great State of Texas!!! Everything Passed, on our way to FIVE more Congressional seats and saving your Rights, your Freedoms, and your Country, itself. Texas never lets us down. Florid"
2025-08-22 09:04:44,USO,LONG,0.005,0.2829,100.77,0.6,GOOD,sentiment_analysis,"Dustin Burrows is a True Warrior for Republicans, and is doing a fantastic job as Speaker of the Texas House of Representatives! Thanks to Dustin’s strong and effective Leadership of the Texas House, "
2025-08-22 09:30:00,UUP,LONG,0.000667,-0.8139,-290.19,0.2,MARGINAL,sentiment_analysis,TOTAL VICTORY in the FAKE New York State Attorney General Letitia James Case! I greatly respect the fact that the Court had the Courage to throw out this unlawful and disgraceful Decision that was hur
2025-08-25 04:03:51,UUP,LONG,0.000667,-0.0133,-1.19,0.3,MARGINAL,sentiment_analysis,"I am pleased to announce that the Radical Left Representatives working at the Congressional Budget Office (CBO) have now admitted how incredible my Tariff strategy has been, saying that, “Trump’s Tari"
2025-08-25 13:14:51,UUP,LONG,0.005,0.2775,59.2,0.2,MARGINAL,sentiment_analysis,"I PAID ZERO FOR INTEL, IT IS WORTH APPROXIMATELY 11 BILLION DOLLARS. All goes to the USA. Why are “stupid” people unhappy with that? I will make deals like that for our Country all day long. I will al"
2025-08-26 04:01:20,UUP,LONG,0.005,-0.2713,-96.84,0.2,MARGINAL,sentiment_analysis,"I PAID ZERO FOR INTEL, IT IS WORTH APPROXIMATELY 11 BILLION DOLLARS. All goes to the USA. Why are “stupid” people unhappy with that? I will make deals like that for our Country all day long. I will al"
2025-08-25 04:00:06,USO,LONG,0.000667,-0.7774,-69.08,0.2,MARGINAL,sentiment_analysis,"I am pleased to announce that the Radical Left Representatives working at the Congressional Budget Office (CBO) have now admitted how incredible my Tariff strategy has been, saying that, “Trump’s Tari"
2025-08-26 09:30:00,UUP,LONG,0.005,-0.0533,-18.94,0.2,MARGINAL,sentiment_analysis,"I PAID ZERO FOR INTEL, IT IS WORTH APPROXIMATELY 11 BILLION DOLLARS. All goes to the USA. Why are “stupid” people unhappy with that? I will make deals like that for our Country all day long. I will al"
2025-08-26 14:39:32,USO,LONG,0.005,0.3312,44.11,0.2,MARGINAL,sentiment_analysis,"Cracker Barrel should go back to the old logo, admit a mistake based on customer response (the ultimate Poll), and manage the company better than ever before. They got a Billion Dollars worth of free "
2025-08-26 14:45:57,UUP,LONG,0.005,0.4232,37.59,0.2,MARGINAL,sentiment_analysis,"Cracker Barrel should go back to the old logo, admit a mistake based on customer response (the ultimate Poll), and manage the company better than ever before. They got a Billion Dollars worth of free "
2025-08-21 09:05:25,IEF,SHORT,-0.005,0.6338,225.25,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-08-27 14:48:08,IEF,SHORT,-0.005,-0.0268,-5.73,0.3,MARGINAL,sentiment_analysis,"I have been fully briefed on the tragic shooting in Minneapolis, Minnesota. The FBI quickly responded and they are on the scene. The White House will continue to monitor this terrible situation. Pleas"
2025-08-27 09:30:00,UUP,LONG,0.005,-0.5973,-70.91,0.2,MARGINAL,sentiment_analysis,"Cracker Barrel should go back to the old logo, admit a mistake based on customer response (the ultimate Poll), and manage the company better than ever before. They got a Billion Dollars worth of free "
2025-08-27 09:04:50,USO,LONG,0.005,-0.2466,-29.26,0.2,MARGINAL,sentiment_analysis,"Cracker Barrel should go back to the old logo, admit a mistake based on customer response (the ultimate Poll), and manage the company better than ever before. They got a Billion Dollars worth of free "
2025-08-29 09:55:10,UUP,LONG,0.005,-0.5607,-598.55,0.2,MARGINAL,sentiment_analysis,"I am pleased to report that I have raised, since the Great Presidential Election of 2024, in various forms and political entities, in excess of 1.5 Billion Dollars. MAKE AMERICA GREAT AGAIN!!! Preside"
2025-09-05 10:16:38,UUP,LONG,0.005,0.1661,58.78,0.2,MARGINAL,sentiment_analysis,"Jerry Nadler, one of the most disgusting Congressmen in USA History is, at long last, calling it “quits” - He’s finally leaving Congress! I’ve been beating this bum for 40 years, first as a New York C"
2025-09-08 12:52:32,USO,LONG,0.000667,-0.0937,-49.77,0.2,MARGINAL,sentiment_analysis,"Amazing phenomenon — Any Country that relies on Windmills is DEAD. Their Energy Costs have gone through the roof, and their populations are angry. Windmills aren’t only killing the birds, they’re “kil"
2025-09-08 14:29:28,USO,LONG,0.000667,0.1143,121.39,0.2,MARGINAL,sentiment_analysis,"Amazing phenomenon — Any Country that relies on Windmills is DEAD. Their Energy Costs have gone through the roof, and their populations are angry. Windmills aren’t only killing the birds, they’re “kil"
2025-08-25 04:00:00,DIA,LONG,0.000667,0.3726,16.5,0.2,MARGINAL,sentiment_analysis,"I am pleased to announce that the Radical Left Representatives working at the Congressional Budget Office (CBO) have now admitted how incredible my Tariff strategy has been, saying that, “Trump’s Tari"
2025-09-10 04:01:20,DIA,LONG,0.005,-0.263,-93.18,0.4,GOOD,sentiment_analysis,"I am pleased to announce that India, and the United States of America, are continuing negotiations to address the Trade Barriers between our two Nations. I look forward to speaking with my very good f"
2025-09-08 04:06:40,UUP,LONG,0.005,0.0098,1.73,0.2,MARGINAL,sentiment_analysis,"Europe today “hit” another great American company, Google, with a $3.5 Billion Dollar fine, effectively taking money that would otherwise go to American Investments and Jobs. This is on top of the man"
2025-09-12 04:19:20,UUP,LONG,0.005,0.137,8.1,0.2,MARGINAL,sentiment_analysis,"I have just spoken with Senator Roger Marshall, and informed him that we will be granting $5.7 Million Dollars to assist with the severe storms, tornadoes, and flooding that ravaged the Great State of"
2025-05-21 04:01:55,QCOM,LONG,0.005,4.9023,1735.55,0.2,MARGINAL,sentiment_analysis,"We must maintain our status as the Worldwide Leader in WiFi, 5G, and 6G, connecting every American to the World???s BEST Networks, while also keeping everyone safe. We can do both at the same time. Bo"
2025-09-11 17:48:23,USO,LONG,0.005,1.5008,324.0,0.2,MARGINAL,sentiment_analysis,"Senator Roger Marshall is an incredibly strong advocate for the wonderful people of Kansas, a State I love, and WON BIG, in 2016, 2020, and 2024! A distinguished Medical Doctor and U.S. Army Veteran, "
2025-08-21 09:05:16,TLT,SHORT,-0.005,4.4358,1600.88,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-08-28 09:06:56,IEF,SHORT,-0.005,1.176,430.68,0.3,MARGINAL,sentiment_analysis,"I have been fully briefed on the tragic shooting in Minneapolis, Minnesota. The FBI quickly responded and they are on the scene. The White House will continue to monitor this terrible situation. Pleas"
2025-09-15 11:25:09,NVDA,LONG,0.005,0.3676,57.97,0.4,GOOD,sentiment_analysis,"When Foreign Companies who are building extremely complex products, machines, and various other “things,” come into the United States with massive Investments, I want them to bring their people of exp"
2025-09-15 11:25:09,AMD,LONG,0.005,0.9573,151.03,0.6,GOOD,sentiment_analysis,"When Foreign Companies who are building extremely complex products, machines, and various other “things,” come into the United States with massive Investments, I want them to bring their people of exp"
2025-09-15 11:25:10,QCOM,LONG,0.005,0.4987,39.39,0.3,MARGINAL,sentiment_analysis,"When Foreign Companies who are building extremely complex products, machines, and various other “things,” come into the United States with massive Investments, I want them to bring their people of exp"
2025-09-12 09:30:00,UUP,LONG,0.005,-0.8193,-100.8,0.2,MARGINAL,sentiment_analysis,"I have just spoken with Senator Roger Marshall, and informed him that we will be granting $5.7 Million Dollars to assist with the severe storms, tornadoes, and flooding that ravaged the Great State of"
2025-08-25 04:00:00,SPY,LONG,0.000667,2.5089,115.46,0.3,MARGINAL,sentiment_analysis,"I am pleased to announce that the Radical Left Representatives working at the Congressional Budget Office (CBO) have now admitted how incredible my Tariff strategy has been, saying that, “Trump’s Tari"
2025-09-10 09:43:06,DIA,LONG,0.005,0.3862,213.48,0.4,GOOD,sentiment_analysis,"I am pleased to announce that India, and the United States of America, are continuing negotiations to address the Trade Barriers between our two Nations. I look forward to speaking with my very good f"
2025-09-17 09:30:00,UUP,LONG,0.005,0.2043,75.44,0.2,MARGINAL,sentiment_analysis,"Why was the wonderful Turning Point under INVESTIGATION by “Deranged” Jack Smith and the Corrupt Incompetent Biden Administration. They tried to force Charlie, and many other people and movements, out"
2025-09-18 04:20:20,UUP,LONG,0.005,0.5808,321.91,0.2,MARGINAL,sentiment_analysis,"Why was the wonderful Turning Point under INVESTIGATION by “Deranged” Jack Smith and the Corrupt Incompetent Biden Administration. They tried to force Charlie, and many other people and movements, out"
2025-09-19 09:35:00,UUP,LONG,0.005,-0.5976,-664.42,0.2,MARGINAL,sentiment_analysis,"Why was the wonderful Turning Point under INVESTIGATION by “Deranged” Jack Smith and the Corrupt Incompetent Biden Administration. They tried to force Charlie, and many other people and movements, out"
2025-09-23 04:01:00,UUP,LONG,0.005,0.1565,28.82,0.2,MARGINAL,sentiment_analysis,"I just concluded a wonderful call with the Highly Respected President of Kazakhstan, Kassym-Jomart Kemeluly Tokayev. They have signed the largest Railroad Equipment Purchase in History, $4 Billion Dol"
2025-09-23 09:30:00,UUP,LONG,0.005,-0.1783,-39.41,0.2,MARGINAL,sentiment_analysis,"I just concluded a wonderful call with the Highly Respected President of Kazakhstan, Kassym-Jomart Kemeluly Tokayev. They have signed the largest Railroad Equipment Purchase in History, $4 Billion Dol"
2025-09-15 11:25:23,USO,LONG,0.0015,1.1598,427.18,0.3,MARGINAL,sentiment_analysis,"A LETTER SENT BY PRESIDENT DONALD J. TRUMP TO ALL NATO NATIONS AND, THE WORLD: “I am ready to do major Sanctions on Russia when all NATO Nations have agreed, and started, to do the same thing, and whe"
2025-09-23 15:40:35,USO,LONG,0.005,0.1064,59.04,0.2,MARGINAL,sentiment_analysis,It was a great honor to speak before the United Nations. I believe the speech was very well received. It focused very much on energy and migration/immigration. I have been talking about this for a lon
2025-09-23 16:26:53,SPY,LONG,0.00024,0.1793,13.27,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-24 04:03:07,DIA,LONG,0.005,0.0506,14.05,0.4,GOOD,sentiment_analysis,"RT @rapidresponse47President @realDonaldTrump: In the event that Russia is not ready to make a deal to end the war, then the United States is fully prepared to impose a very strong round of powerful t"
2025-09-24 04:00:02,USO,LONG,0.005,0.6778,188.11,0.3,MARGINAL,sentiment_analysis,"RT @rapidresponse47President @realDonaldTrump: In the event that Russia is not ready to make a deal to end the war, then the United States is fully prepared to impose a very strong round of powerful t"
2025-09-23 16:26:52,TLT,LONG,0.00024,-0.3912,-29.0,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-23 17:29:01,IEF,LONG,0.0002,-0.207,-15.34,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-24 09:30:00,UUP,LONG,0.005,-0.0957,-15.22,0.2,MARGINAL,sentiment_analysis,"I can???t believe ABC Fake News gave Jimmy Kimmel his job back. The White House was told by ABC that his Show was cancelled! Something happened between then and now because his audience is GONE, and h"
2025-09-24 09:04:56,USO,LONG,0.005,0.6817,84.18,0.2,MARGINAL,sentiment_analysis,It was a great honor to speak before the United Nations. I believe the speech was very well received. It focused very much on energy and migration/immigration. I have been talking about this for a lon
2025-09-24 09:05:06,TLT,LONG,0.00024,-0.029,-3.59,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-24 09:04:44,DIA,LONG,0.005,-0.598,-110.86,0.4,GOOD,sentiment_analysis,"RT @rapidresponse47President @realDonaldTrump: In the event that Russia is not ready to make a deal to end the war, then the United States is fully prepared to impose a very strong round of powerful t"
2025-09-24 09:04:18,SPY,LONG,0.00024,-0.5217,-96.62,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-24 09:14:00,IEF,LONG,0.0002,-0.1006,-12.41,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-25 04:00:00,SPY,LONG,0.00024,-0.5638,-52.03,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-25 04:00:00,TLT,LONG,0.00024,-0.3279,-30.25,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-25 04:09:03,UUP,LONG,0.005,0.2678,42.47,0.2,MARGINAL,sentiment_analysis,"I can’t believe ABC Fake News gave Jimmy Kimmel his job back. The White House was told by ABC that his Show was cancelled! Something happened between then and now because his audience is GONE, and his"
2025-09-25 04:00:00,USO,LONG,0.005,-0.3672,-34.04,0.3,MARGINAL,sentiment_analysis,"RT @rapidresponse47President @realDonaldTrump: In the event that Russia is not ready to make a deal to end the war, then the United States is fully prepared to impose a very strong round of powerful t"
2025-09-25 04:00:00,DIA,LONG,0.005,-0.3018,-27.96,0.4,GOOD,sentiment_analysis,"RT @rapidresponse47President @realDonaldTrump: In the event that Russia is not ready to make a deal to end the war, then the United States is fully prepared to impose a very strong round of powerful t"
2025-09-25 04:02:10,IEF,SHORT,-0.005,-0.2753,-50.75,0.3,MARGINAL,sentiment_analysis,"I have been briefed on the deadly shooting at the ICE Field Office in Dallas, Texas. It has now been revealed the deranged shooter wrote “Anti-ICE” on his shell casings. This is despicable! The Brave "
2025-09-25 09:05:34,USO,LONG,0.005,1.4857,411.73,0.2,MARGINAL,sentiment_analysis,It was a great honor to speak before the United Nations. I believe the speech was very well received. It focused very much on energy and migration/immigration. I have been talking about this for a lon
2025-09-25 09:04:33,SPY,LONG,0.00024,0.304,112.75,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-25 09:04:36,TLT,LONG,0.00024,0.4313,160.13,0.2,MARGINAL,sentiment_analysis,"Highly Respected President of Argentina, Javier Milei, has proven to be a truly fantastic and powerful Leader for the Great People of Argentina, advancing on all levels at record speed. He inherited a"
2025-09-25 09:05:40,DIA,LONG,0.005,0.2984,166.42,0.4,GOOD,sentiment_analysis,"RT @rapidresponse47President @realDonaldTrump: In the event that Russia is not ready to make a deal to end the war, then the United States is fully prepared to impose a very strong round of powerful t"
2025-09-25 09:14:43,IEF,SHORT,-0.005,0.0758,9.37,0.3,MARGINAL,sentiment_analysis,"I have been briefed on the deadly shooting at the ICE Field Office in Dallas, Texas. It has now been revealed the deranged shooter wrote “Anti-ICE” on his shell casings. This is despicable! The Brave "
2025-09-26 09:04:25,SPY,LONG,0.005,-0.1433,-26.69,0.2,MARGINAL,sentiment_analysis,"Great Numbers came out today on the Economy (3.8%!), and the SUCCESS we are having, but our Interest Rates are too high! If it weren’t for Jerome “Too Late” Powell, we would be at 2% right now, and in"
2025-09-26 09:04:45,DIA,LONG,0.005,-0.085,-10.58,0.3,MARGINAL,sentiment_analysis,"We will be imposing a 50% Tariff on all Kitchen Cabinets, Bathroom Vanities, and associated products, starting October 1st, 2025. Additionally, we will be charging a 30% Tariff on Upholstered Furnitur"
2025-09-26 09:04:29,TLT,LONG,0.005,-0.1949,-36.28,0.3,MARGINAL,sentiment_analysis,"Great Numbers came out today on the Economy (3.8%!), and the SUCCESS we are having, but our Interest Rates are too high! If it weren’t for Jerome “Too Late” Powell, we would be at 2% right now, and in"
2025-09-26 09:04:58,IEF,LONG,0.005,-0.1216,-15.08,0.3,MARGINAL,sentiment_analysis,"Great Numbers came out today on the Economy (3.8%!), and the SUCCESS we are having, but our Interest Rates are too high! If it weren’t for Jerome “Too Late” Powell, we would be at 2% right now, and in"
2025-09-26 09:30:50,IEF,LONG,0.005,0.1173,14.55,0.3,MARGINAL,sentiment_analysis,"Great Numbers came out today on the Economy (3.8%!), and the SUCCESS we are having, but our Interest Rates are too high! If it weren’t for Jerome “Too Late” Powell, we would be at 2% right now, and in"
2025-09-29 09:04:45,IEF,LONG,0.005,-0.0845,-31.43,0.3,MARGINAL,sentiment_analysis,"I have been briefed on the horrendous shooting that took place at the Church of Jesus Christ of Latter-day Saints, in Grand Blanc, Michigan. The FBI was immediately on scene, and will be leading the F"
2025-09-29 12:43:32,AMD,LONG,0.000778,-0.5434,-303.22,0.5,GOOD,sentiment_analysis,"Self proclaimed New York City Communist, Zohran Mamdani, who is running for Mayor, will prove to be one of the best things to ever happen to our great Republican Party. He is going to have problems wi"
2025-09-30 09:04:23,AMD,LONG,0.000778,-0.3513,-130.33,0.5,GOOD,sentiment_analysis,"Self proclaimed New York City Communist, Zohran Mamdani, who is running for Mayor, will prove to be one of the best things to ever happen to our great Republican Party. He is going to have problems wi"
2025-09-25 09:05:19,UUP,LONG,0.005,-0.6026,-95.97,0.2,MARGINAL,sentiment_analysis,"I can’t believe ABC Fake News gave Jimmy Kimmel his job back. The White House was told by ABC that his Show was cancelled! Something happened between then and now because his audience is GONE, and his"
2025-09-26 09:30:16,SPY,LONG,0.005,1.7367,643.03,0.2,MARGINAL,sentiment_analysis,"Great Numbers came out today on the Economy (3.8%!), and the SUCCESS we are having, but our Interest Rates are too high! If it weren’t for Jerome “Too Late” Powell, we would be at 2% right now, and in"
2025-10-03 18:27:29,USO,LONG,0.005,0.8464,189.12,0.2,MARGINAL,sentiment_analysis,"It is my Great Honor to endorse America First Patriot Matt Van Epps, who is running to represent the Great People of Tennessee’s 7th Congressional District. A West Point Graduate, and Combat Decorated"
2025-09-26 09:30:17,DIA,LONG,0.005,1.5115,339.66,0.3,MARGINAL,sentiment_analysis,"We will be imposing a 50% Tariff on all Kitchen Cabinets, Bathroom Vanities, and associated products, starting October 1st, 2025. Additionally, we will be charging a 30% Tariff on Upholstered Furnitur"
2025-10-02 09:30:00,UUP,LONG,0.005,0.5373,100.77,0.2,MARGINAL,sentiment_analysis,"Republicans must use this opportunity of Democrat forced closure to clear out dead wood, waste, and fraud. Billions of Dollars can be saved. MAKE AMERICA GREAT AGAIN!::"
2025-10-06 09:04:32,SPY,LONG,0.005,0.0377,21.2,0.2,MARGINAL,sentiment_analysis,"Corrupt Letitia James is costing New York State Hundreds of Billions of Dollars in lost business. No company or individual wants to be there, knowing that she’s the “Attorney General.” She is a Comple"
